t,state,generation,root,parent
314,0,1,53,53
315,0,1,53,53
316,0,1,53,53
317,0,1,53,53
318,0,1,53,53
319,0,1,53,53
320,0,1,53,53
321,0,1,53,53
322,0,1,53,53
323,0,1,53,53
324,0,1,53,53
325,0,1,53,53
326,0,1,53,53
327,0,1,53,53
328,0,1,53,53
329,0,1,53,53
330,0,1,53,53
331,0,1,53,53
332,0,1,53,53
333,0,1,53,53
334,0,1,53,53
335,0,1,53,53
336,0,1,53,53
337,0,1,53,53
338,0,1,53,53
339,0,1,53,53
340,0,1,53,53
341,0,1,53,53
342,0,1,53,53
343,0,1,53,53
344,0,1,53,53
345,0,1,53,53
346,0,1,53,53
347,0,1,53,53
348,0,1,53,53
349,0,1,53,53
350,0,1,53,53
351,0,1,53,53
352,0,1,53,53
353,0,1,53,53
354,0,1,53,53
355,0,1,53,53
356,0,1,53,53
357,0,1,53,53
358,0,1,53,53
359,0,1,53,53
360,0,1,53,53
361,0,1,53,53
362,0,1,53,53
363,0,1,53,53
364,0,1,53,53
365,0,1,53,53
366,0,1,53,53
367,0,1,53,53
368,0,1,53,53
369,0,1,53,53
370,0,1,53,53
371,0,1,53,53
372,0,1,53,53
373,0,1,53,53
374,0,1,53,53
375,0,1,53,53
376,0,1,53,53
377,0,1,53,53
378,1,1,53,53
379,1,1,53,53
380,1,1,53,53
381,1,1,53,53
382,2,1,53,53
383,2,1,53,53
384,2,1,53,53
21,3,0,84,84
22,3,0,84,84
23,3,0,84,84
24,3,0,84,84
25,3,0,84,84
26,3,0,84,84
27,2,0,84,84
28,2,0,84,84
29,2,0,84,84
30,2,0,84,84
31,3,0,84,84
32,3,0,84,84
33,0,0,84,84
34,0,0,84,84
35,0,0,84,84
36,0,0,84,84
37,0,0,84,84
38,0,0,84,84
39,0,0,84,84
40,0,0,84,84
41,0,0,84,84
42,0,0,84,84
43,0,0,84,84
44,0,0,84,84
45,0,0,84,84
46,0,0,84,84
47,0,0,84,84
48,0,0,84,84
49,0,0,84,84
50,0,0,84,84
51,0,0,84,84
52,0,0,84,84
53,0,0,84,84
54,0,0,84,84
55,0,0,84,84
56,0,0,84,84
57,0,0,84,84
58,0,0,84,84
59,0,0,84,84
60,0,0,84,84
61,1,0,84,84
62,0,0,84,84
63,0,0,84,84
64,0,0,84,84
65,0,0,84,84
66,0,0,84,84
67,0,0,84,84
68,0,0,84,84
69,0,0,84,84
70,0,0,84,84
71,0,0,84,84
72,0,0,84,84
73,0,0,84,84
74,0,0,84,84
75,0,0,84,84
76,0,0,84,84
77,0,0,84,84
78,0,0,84,84
79,0,0,84,84
80,0,0,84,84
81,0,0,84,84
82,0,0,84,84
83,0,0,84,84
84,0,0,84,84
85,0,0,84,84
86,0,0,84,84
87,0,0,84,84
88,0,0,84,84
89,0,0,84,84
90,0,0,84,84
91,0,0,84,84
92,0,0,84,84
93,0,0,84,84
94,0,0,84,84
95,0,0,84,84
96,0,0,84,84
97,0,0,84,84
98,0,0,84,84
99,0,0,84,84
100,0,0,84,84
101,0,0,84,84
102,0,0,84,84
103,0,0,84,84
104,0,0,84,84
105,0,0,84,84
106,0,0,84,84
107,0,0,84,84
108,0,0,84,84
109,0,0,84,84
110,0,0,84,84
111,0,0,84,84
112,0,0,84,84
113,0,0,84,84
114,0,0,84,84
115,0,0,84,84
116,0,0,84,84
117,0,0,84,84
118,0,0,84,84
119,0,0,84,84
120,0,0,84,84
121,0,0,84,84
122,0,0,84,84
123,0,0,84,84
124,0,0,84,84
125,0,0,84,84
126,0,0,84,84
127,0,0,84,84
128,0,0,84,84
129,0,0,84,84
130,0,0,84,84
131,0,0,84,84
132,0,0,84,84
133,0,0,84,84
134,0,0,84,84
135,0,0,84,84
136,0,0,84,84
137,0,0,84,84
138,0,0,84,84
139,0,0,84,84
140,0,0,84,84
141,0,0,84,84
142,0,0,84,84
143,0,0,84,84
144,0,0,84,84
145,0,0,84,84
146,0,0,84,84
147,0,0,84,84
148,0,0,84,84
149,0,0,84,84
150,0,0,84,84
151,0,0,84,84
152,0,0,84,84
153,0,0,84,84
154,0,0,84,84
155,0,0,84,84
156,0,0,84,84
157,0,0,84,84
158,0,0,84,84
159,0,0,84,84
160,0,0,84,84
161,0,0,84,84
162,0,0,84,84
163,0,0,84,84
164,0,0,84,84
165,0,0,84,84
166,0,0,84,84
167,0,0,84,84
168,0,0,84,84
169,2,0,84,84
170,2,0,84,84
171,2,0,84,84
172,2,0,84,84
173,2,0,84,84
174,2,0,84,84
175,2,0,84,84
176,2,0,84,84
177,2,0,84,84
178,2,0,84,84
179,2,0,84,84
180,2,0,84,84
181,2,0,84,84
182,2,0,84,84
183,2,0,84,84
184,2,0,84,84
185,2,0,84,84
186,2,0,84,84
187,2,0,84,84
188,2,0,84,84
189,2,0,84,84
190,2,0,84,84
191,2,0,84,84
192,2,0,84,84
193,2,0,84,84
194,2,0,84,84
195,2,0,84,84
196,2,0,84,84
197,2,0,84,84
198,2,0,84,84
199,2,0,84,84
200,2,0,84,84
201,2,0,84,84
202,2,0,84,84
203,2,0,84,84
204,2,0,84,84
205,2,0,84,84
206,2,0,84,84
207,2,0,84,84
208,2,0,84,84
209,2,0,84,84
210,2,0,84,84
211,2,0,84,84
212,2,0,84,84
213,2,0,84,84
214,2,0,84,84
215,2,0,84,84
216,2,0,84,84
217,2,0,84,84
218,2,0,84,84
219,2,0,84,84
220,2,0,84,84
221,2,0,84,84
222,2,0,84,84
223,2,0,84,84
224,3,0,84,84
225,3,0,84,84
226,3,0,84,84
227,3,0,84,84
228,3,0,84,84
229,3,0,84,84
230,3,0,84,84
231,3,0,84,84
232,3,0,84,84
233,3,0,84,84
234,3,0,84,84
235,3,0,84,84
236,3,0,84,84
237,3,0,84,84
238,3,0,84,84
239,3,0,84,84
240,3,0,84,84
241,3,0,84,84
242,3,0,84,84
243,3,0,84,84
244,3,0,84,84
245,3,0,84,84
246,3,0,84,84
247,3,0,84,84
248,3,0,84,84
249,3,0,84,84
250,3,0,84,84
251,2,0,84,84
252,2,0,84,84
253,2,0,84,84
254,2,0,84,84
255,3,0,84,84
256,3,0,84,84
257,2,0,84,84
24,0,0,86,86
25,0,0,86,86
26,0,0,86,86
27,0,0,86,86
28,0,0,86,86
29,0,0,86,86
30,0,0,86,86
31,0,0,86,86
32,0,0,86,86
33,0,0,86,86
34,0,0,86,86
35,0,0,86,86
36,0,0,86,86
37,0,0,86,86
38,0,0,86,86
39,0,0,86,86
40,0,0,86,86
41,0,0,86,86
42,0,0,86,86
43,0,0,86,86
44,0,0,86,86
45,0,0,86,86
46,0,0,86,86
47,0,0,86,86
48,0,0,86,86
49,0,0,86,86
50,0,0,86,86
51,0,0,86,86
52,0,0,86,86
53,0,0,86,86
54,0,0,86,86
55,0,0,86,86
56,0,0,86,86
57,0,0,86,86
58,0,0,86,86
59,0,0,86,86
60,0,0,86,86
61,0,0,86,86
62,0,0,86,86
63,0,0,86,86
64,0,0,86,86
65,0,0,86,86
66,0,0,86,86
67,0,0,86,86
68,0,0,86,86
69,0,0,86,86
70,0,0,86,86
71,0,0,86,86
72,0,0,86,86
73,0,0,86,86
74,0,0,86,86
75,0,0,86,86
76,0,0,86,86
77,0,0,86,86
78,0,0,86,86
79,0,0,86,86
80,0,0,86,86
81,0,0,86,86
82,0,0,86,86
83,0,0,86,86
84,0,0,86,86
85,0,0,86,86
86,0,0,86,86
87,0,0,86,86
88,0,0,86,86
89,0,0,86,86
90,0,0,86,86
91,0,0,86,86
92,0,0,86,86
93,0,0,86,86
94,0,0,86,86
95,0,0,86,86
96,0,0,86,86
97,0,0,86,86
98,0,0,86,86
99,0,0,86,86
100,0,0,86,86
101,0,0,86,86
102,0,0,86,86
103,0,0,86,86
104,0,0,86,86
105,0,0,86,86
106,0,0,86,86
107,0,0,86,86
108,0,0,86,86
109,0,0,86,86
110,0,0,86,86
111,0,0,86,86
112,0,0,86,86
113,0,0,86,86
114,0,0,86,86
115,0,0,86,86
116,0,0,86,86
117,0,0,86,86
118,0,0,86,86
119,0,0,86,86
120,0,0,86,86
121,0,0,86,86
122,0,0,86,86
123,0,0,86,86
124,0,0,86,86
125,0,0,86,86
126,0,0,86,86
127,0,0,86,86
128,0,0,86,86
129,0,0,86,86
130,0,0,86,86
131,0,0,86,86
132,0,0,86,86
133,0,0,86,86
134,0,0,86,86
135,0,0,86,86
136,0,0,86,86
137,0,0,86,86
138,0,0,86,86
139,0,0,86,86
140,0,0,86,86
141,0,0,86,86
142,0,0,86,86
143,0,0,86,86
144,0,0,86,86
145,0,0,86,86
146,0,0,86,86
147,0,0,86,86
148,0,0,86,86
149,0,0,86,86
150,0,0,86,86
151,0,0,86,86
152,0,0,86,86
153,0,0,86,86
154,0,0,86,86
155,0,0,86,86
156,0,0,86,86
157,0,0,86,86
158,0,0,86,86
159,0,0,86,86
160,0,0,86,86
161,0,0,86,86
162,0,0,86,86
163,0,0,86,86
164,0,0,86,86
25,3,2,53,82
26,1,2,53,82
27,1,2,53,82
28,1,2,53,82
29,0,2,53,82
30,3,2,53,82
31,1,2,53,82
32,1,2,53,82
25,3,2,53,82
26,3,2,53,82
27,1,2,53,82
28,0,2,53,82
29,0,2,53,82
30,3,2,53,82
31,3,2,53,82
32,4,2,53,82
33,1,2,53,82
34,0,2,53,82
35,0,2,53,82
36,0,2,53,82
37,0,2,53,82
38,0,2,53,82
39,0,2,53,82
40,0,2,53,82
41,0,2,53,82
42,0,2,53,82
43,0,2,53,82
44,0,2,53,82
45,0,2,53,82
46,0,2,53,82
47,0,2,53,82
48,0,2,53,82
49,0,2,53,82
50,0,2,53,82
51,0,2,53,82
53,0,2,53,82
54,0,2,53,82
55,0,2,53,82
56,0,2,53,82
57,0,2,53,82
58,0,2,53,82
59,0,2,53,82
61,3,2,53,82
62,0,2,53,82
63,0,2,53,82
64,0,2,53,82
65,0,2,53,82
66,0,2,53,82
67,0,2,53,82
68,0,2,53,82
69,0,2,53,82
70,0,2,53,82
71,0,2,53,82
72,0,2,53,82
73,0,2,53,82
74,0,2,53,82
75,0,2,53,82
76,0,2,53,82
77,0,2,53,82
78,0,2,53,82
79,0,2,53,82
80,0,2,53,82
81,0,2,53,82
82,0,2,53,82
83,0,2,53,82
84,0,2,53,82
85,0,2,53,82
86,0,2,53,82
87,0,2,53,82
88,0,2,53,82
89,0,2,53,82
90,0,2,53,82
91,0,2,53,82
92,3,2,53,82
93,0,2,53,82
94,0,2,53,82
95,0,2,53,82
96,0,2,53,82
97,0,2,53,82
26,3,1,68,68
27,3,1,68,68
28,3,1,68,68
29,4,1,68,68
30,3,1,68,68
31,3,1,68,68
32,4,1,68,68
33,4,1,68,68
34,4,1,68,68
35,0,1,68,68
36,0,1,68,68
37,0,1,68,68
38,0,1,68,68
39,0,1,68,68
40,2,1,68,68
41,2,1,68,68
42,2,1,68,68
43,0,1,68,68
44,0,1,68,68
45,0,1,68,68
46,0,1,68,68
47,0,1,68,68
48,0,1,68,68
49,0,1,68,68
50,0,1,68,68
51,0,1,68,68
52,0,1,68,68
53,0,1,68,68
54,0,1,68,68
55,0,1,68,68
56,0,1,68,68
57,0,1,68,68
58,0,1,68,68
59,0,1,68,68
60,0,1,68,68
61,2,1,68,68
62,2,1,68,68
63,2,1,68,68
64,0,1,68,68
65,0,1,68,68
66,0,1,68,68
67,0,1,68,68
68,0,1,68,68
69,0,1,68,68
70,0,1,68,68
71,0,1,68,68
72,0,1,68,68
73,0,1,68,68
74,0,1,68,68
75,0,1,68,68
76,0,1,68,68
77,0,1,68,68
78,0,1,68,68
79,0,1,68,68
80,0,1,68,68
81,0,1,68,68
82,0,1,68,68
83,0,1,68,68
84,0,1,68,68
85,0,1,68,68
86,0,1,68,68
87,0,1,68,68
88,0,1,68,68
89,0,1,68,68
90,0,1,68,68
91,0,1,68,68
92,0,1,68,68
93,0,1,68,68
94,0,1,68,68
95,0,1,68,68
96,0,1,68,68
97,0,1,68,68
98,0,1,68,68
99,0,1,68,68
100,0,1,68,68
101,0,1,68,68
102,0,1,68,68
103,0,1,68,68
104,0,1,68,68
105,0,1,68,68
106,0,1,68,68
107,0,1,68,68
108,0,1,68,68
109,0,1,68,68
110,0,1,68,68
111,0,1,68,68
112,0,1,68,68
113,0,1,68,68
114,0,1,68,68
115,0,1,68,68
116,0,1,68,68
117,0,1,68,68
118,0,1,68,68
119,0,1,68,68
120,0,1,68,68
121,0,1,68,68
122,0,1,68,68
123,0,1,68,68
124,0,1,68,68
125,0,1,68,68
126,0,1,68,68
127,0,1,68,68
128,0,1,68,68
129,0,1,68,68
130,0,1,68,68
131,0,1,68,68
132,0,1,68,68
133,0,1,68,68
134,0,1,68,68
135,0,1,68,68
136,0,1,68,68
137,0,1,68,68
138,0,1,68,68
139,0,1,68,68
140,0,1,68,68
141,0,1,68,68
142,0,1,68,68
143,0,1,68,68
144,0,1,68,68
145,0,1,68,68
146,0,1,68,68
147,0,1,68,68
148,0,1,68,68
149,0,1,68,68
150,0,1,68,68
151,0,1,68,68
152,0,1,68,68
153,0,1,68,68
154,0,1,68,68
155,0,1,68,68
156,0,1,68,68
157,0,1,68,68
158,0,1,68,68
159,0,1,68,68
160,0,1,68,68
161,0,1,68,68
162,0,1,68,68
163,0,1,68,68
164,0,1,68,68
165,0,1,68,68
166,0,1,68,68
167,0,1,68,68
168,0,1,68,68
169,0,1,68,68
170,0,1,68,68
171,0,1,68,68
172,0,1,68,68
173,0,1,68,68
174,0,1,68,68
175,0,1,68,68
176,0,1,68,68
177,0,1,68,68
178,0,1,68,68
179,0,1,68,68
180,0,1,68,68
181,0,1,68,68
182,0,1,68,68
183,0,1,68,68
184,0,1,68,68
185,0,1,68,68
186,0,1,68,68
187,0,1,68,68
188,0,1,68,68
189,0,1,68,68
190,0,1,68,68
191,0,1,68,68
192,0,1,68,68
193,0,1,68,68
194,0,1,68,68
195,0,1,68,68
196,0,1,68,68
197,0,1,68,68
198,0,1,68,68
199,0,1,68,68
200,0,1,68,68
201,0,1,68,68
202,0,1,68,68
203,0,1,68,68
204,0,1,68,68
205,0,1,68,68
206,0,1,68,68
207,0,1,68,68
208,0,1,68,68
209,0,1,68,68
210,0,1,68,68
211,0,1,68,68
212,0,1,68,68
213,0,1,68,68
214,0,1,68,68
215,0,1,68,68
216,0,1,68,68
217,0,1,68,68
218,0,1,68,68
219,0,1,68,68
220,0,1,68,68
221,0,1,68,68
222,0,1,68,68
223,0,1,68,68
224,0,1,68,68
225,0,1,68,68
226,0,1,68,68
227,0,1,68,68
228,0,1,68,68
229,0,1,68,68
230,0,1,68,68
231,0,1,68,68
232,0,1,68,68
233,0,1,68,68
234,0,1,68,68
235,0,1,68,68
236,0,1,68,68
237,0,1,68,68
238,0,1,68,68
239,0,1,68,68
240,0,1,68,68
241,0,1,68,68
242,0,1,68,68
243,0,1,68,68
244,0,1,68,68
245,0,1,68,68
246,0,1,68,68
247,0,1,68,68
248,0,1,68,68
249,0,1,68,68
250,0,1,68,68
251,0,1,68,68
252,0,1,68,68
253,0,1,68,68
254,0,1,68,68
255,0,1,68,68
256,0,1,68,68
257,0,1,68,68
258,0,1,68,68
259,0,1,68,68
260,0,1,68,68
261,0,1,68,68
262,0,1,68,68
263,0,1,68,68
264,0,1,68,68
265,0,1,68,68
266,0,1,68,68
267,0,1,68,68
268,0,1,68,68
269,0,1,68,68
270,0,1,68,68
271,0,1,68,68
272,0,1,68,68
273,0,1,68,68
274,0,1,68,68
275,0,1,68,68
276,0,1,68,68
277,0,1,68,68
278,0,1,68,68
279,0,1,68,68
280,0,1,68,68
281,0,1,68,68
282,0,1,68,68
283,0,1,68,68
284,0,1,68,68
285,0,1,68,68
286,0,1,68,68
287,0,1,68,68
288,0,1,68,68
289,0,1,68,68
290,0,1,68,68
291,0,1,68,68
292,0,1,68,68
293,0,1,68,68
294,1,1,68,68
295,0,1,68,68
296,0,1,68,68
297,0,1,68,68
298,0,1,68,68
299,0,1,68,68
300,0,1,68,68
301,0,1,68,68
302,0,1,68,68
303,0,1,68,68
304,0,1,68,68
305,0,1,68,68
306,0,1,68,68
307,0,1,68,68
308,0,1,68,68
309,0,1,68,68
310,0,1,68,68
311,0,1,68,68
312,0,1,68,68
313,0,1,68,68
314,0,1,68,68
315,0,1,68,68
316,0,1,68,68
317,0,1,68,68
318,0,1,68,68
319,0,1,68,68
320,0,1,68,68
321,0,1,68,68
322,0,1,68,68
323,0,1,68,68
324,0,1,68,68
325,0,1,68,68
326,0,1,68,68
327,0,1,68,68
328,0,1,68,68
329,0,1,68,68
330,0,1,68,68
331,0,1,68,68
332,0,1,68,68
333,0,1,68,68
334,0,1,68,68
335,0,1,68,68
336,0,1,68,68
337,0,1,68,68
338,0,1,68,68
339,0,1,68,68
340,0,1,68,68
341,0,1,68,68
342,0,1,68,68
343,0,1,68,68
344,0,1,68,68
345,0,1,68,68
346,0,1,68,68
347,0,1,68,68
348,0,1,68,68
349,0,1,68,68
350,0,1,68,68
351,0,1,68,68
352,0,1,68,68
353,0,1,68,68
354,0,1,68,68
355,0,1,68,68
356,0,1,68,68
357,0,1,68,68
358,0,1,68,68
359,0,1,68,68
360,0,1,68,68
361,0,1,68,68
362,0,1,68,68
363,0,1,68,68
364,0,1,68,68
365,0,1,68,68
366,0,1,68,68
367,0,1,68,68
368,0,1,68,68
369,0,1,68,68
370,0,1,68,68
371,0,1,68,68
372,0,1,68,68
373,0,1,68,68
374,0,1,68,68
375,0,1,68,68
376,0,1,68,68
377,0,1,68,68
378,0,1,68,68
379,0,1,68,68
380,0,1,68,68
381,0,1,68,68
382,0,1,68,68
383,0,1,68,68
384,0,1,68,68
385,0,1,68,68
386,0,1,68,68
387,0,1,68,68
388,0,1,68,68
389,0,1,68,68
390,0,1,68,68
391,0,1,68,68
392,0,1,68,68
393,0,1,68,68
394,0,1,68,68
395,0,1,68,68
396,0,1,68,68
397,0,1,68,68
398,0,1,68,68
399,0,1,68,68
400,0,1,68,68
401,0,1,68,68
402,0,1,68,68
403,0,1,68,68
404,0,1,68,68
405,0,1,68,68
406,0,1,68,68
407,0,1,68,68
408,0,1,68,68
409,0,1,68,68
410,0,1,68,68
411,0,1,68,68
412,0,1,68,68
413,0,1,68,68
414,0,1,68,68
415,0,1,68,68
416,0,1,68,68
417,0,1,68,68
418,0,1,68,68
419,0,1,68,68
420,0,1,68,68
421,0,1,68,68
422,0,1,68,68
423,0,1,68,68
424,0,1,68,68
425,0,1,68,68
426,0,1,68,68
427,0,1,68,68
428,0,1,68,68
429,0,1,68,68
430,0,1,68,68
431,0,1,68,68
432,0,1,68,68
433,0,1,68,68
434,0,1,68,68
435,0,1,68,68
436,0,1,68,68
437,0,1,68,68
438,0,1,68,68
439,0,1,68,68
440,0,1,68,68
441,0,1,68,68
442,0,1,68,68
443,0,1,68,68
444,0,1,68,68
445,0,1,68,68
446,0,1,68,68
447,0,1,68,68
448,0,1,68,68
449,0,1,68,68
450,0,1,68,68
451,0,1,68,68
452,0,1,68,68
453,0,1,68,68
454,0,1,68,68
455,0,1,68,68
456,0,1,68,68
457,1,1,68,68
458,1,1,68,68
459,1,1,68,68
460,2,1,68,68
461,2,1,68,68
26,3,1,68,68
27,3,1,68,68
28,3,1,68,68
29,3,1,68,68
30,4,1,68,68
31,3,1,68,68
32,3,1,68,68
33,3,1,68,68
34,0,1,68,68
35,0,1,68,68
36,0,1,68,68
37,0,1,68,68
38,0,1,68,68
39,0,1,68,68
40,0,1,68,68
41,0,1,68,68
42,0,1,68,68
43,0,1,68,68
44,0,1,68,68
45,0,1,68,68
46,0,1,68,68
47,0,1,68,68
48,0,1,68,68
49,0,1,68,68
50,0,1,68,68
51,0,1,68,68
52,0,1,68,68
53,0,1,68,68
54,0,1,68,68
55,0,1,68,68
56,0,1,68,68
57,0,1,68,68
58,0,1,68,68
59,0,1,68,68
60,0,1,68,68
61,1,1,68,68
62,0,1,68,68
63,0,1,68,68
64,0,1,68,68
65,0,1,68,68
66,0,1,68,68
67,0,1,68,68
68,0,1,68,68
69,0,1,68,68
70,0,1,68,68
71,0,1,68,68
72,0,1,68,68
73,0,1,68,68
74,0,1,68,68
75,0,1,68,68
76,0,1,68,68
77,0,1,68,68
78,0,1,68,68
79,0,1,68,68
80,0,1,68,68
81,0,1,68,68
82,0,1,68,68
83,0,1,68,68
84,0,1,68,68
85,0,1,68,68
86,0,1,68,68
87,0,1,68,68
88,0,1,68,68
89,0,1,68,68
90,0,1,68,68
91,0,1,68,68
92,0,1,68,68
93,0,1,68,68
94,0,1,68,68
95,0,1,68,68
96,0,1,68,68
97,0,1,68,68
98,0,1,68,68
99,0,1,68,68
100,0,1,68,68
101,0,1,68,68
102,0,1,68,68
103,0,1,68,68
104,0,1,68,68
105,0,1,68,68
106,0,1,68,68
107,0,1,68,68
108,0,1,68,68
109,0,1,68,68
110,0,1,68,68
111,0,1,68,68
112,0,1,68,68
113,0,1,68,68
114,0,1,68,68
115,0,1,68,68
116,0,1,68,68
117,0,1,68,68
118,0,1,68,68
119,0,1,68,68
120,0,1,68,68
121,0,1,68,68
122,0,1,68,68
123,0,1,68,68
124,0,1,68,68
125,0,1,68,68
126,0,1,68,68
127,0,1,68,68
128,0,1,68,68
129,0,1,68,68
130,0,1,68,68
131,0,1,68,68
132,0,1,68,68
133,0,1,68,68
134,0,1,68,68
135,0,1,68,68
136,0,1,68,68
137,0,1,68,68
138,0,1,68,68
139,0,1,68,68
140,0,1,68,68
141,0,1,68,68
142,0,1,68,68
143,0,1,68,68
144,0,1,68,68
145,0,1,68,68
146,0,1,68,68
147,0,1,68,68
148,0,1,68,68
149,0,1,68,68
150,0,1,68,68
151,0,1,68,68
152,0,1,68,68
153,0,1,68,68
154,0,1,68,68
155,0,1,68,68
156,0,1,68,68
157,0,1,68,68
158,0,1,68,68
159,0,1,68,68
160,0,1,68,68
161,0,1,68,68
162,0,1,68,68
163,0,1,68,68
164,0,1,68,68
165,0,1,68,68
166,0,1,68,68
167,0,1,68,68
168,0,1,68,68
169,0,1,68,68
170,0,1,68,68
171,0,1,68,68
172,0,1,68,68
173,0,1,68,68
174,0,1,68,68
175,0,1,68,68
176,0,1,68,68
177,0,1,68,68
178,0,1,68,68
179,0,1,68,68
180,0,1,68,68
181,0,1,68,68
182,0,1,68,68
183,0,1,68,68
184,0,1,68,68
185,0,1,68,68
186,0,1,68,68
187,0,1,68,68
188,0,1,68,68
189,0,1,68,68
190,0,1,68,68
191,0,1,68,68
192,0,1,68,68
193,0,1,68,68
194,0,1,68,68
195,0,1,68,68
196,0,1,68,68
197,0,1,68,68
198,0,1,68,68
199,0,1,68,68
200,0,1,68,68
201,0,1,68,68
202,0,1,68,68
203,0,1,68,68
204,0,1,68,68
205,0,1,68,68
206,0,1,68,68
207,0,1,68,68
208,0,1,68,68
209,0,1,68,68
210,0,1,68,68
211,0,1,68,68
212,0,1,68,68
213,0,1,68,68
214,0,1,68,68
215,0,1,68,68
216,0,1,68,68
217,0,1,68,68
218,0,1,68,68
219,0,1,68,68
220,0,1,68,68
221,0,1,68,68
222,0,1,68,68
223,0,1,68,68
224,0,1,68,68
225,0,1,68,68
226,0,1,68,68
227,0,1,68,68
228,0,1,68,68
229,0,1,68,68
230,0,1,68,68
231,0,1,68,68
232,0,1,68,68
233,0,1,68,68
234,0,1,68,68
235,0,1,68,68
236,0,1,68,68
237,0,1,68,68
238,0,1,68,68
239,0,1,68,68
240,0,1,68,68
241,0,1,68,68
242,0,1,68,68
243,0,1,68,68
244,0,1,68,68
245,0,1,68,68
246,0,1,68,68
247,0,1,68,68
248,0,1,68,68
249,0,1,68,68
250,0,1,68,68
251,0,1,68,68
252,0,1,68,68
253,0,1,68,68
254,0,1,68,68
255,0,1,68,68
256,0,1,68,68
257,0,1,68,68
258,0,1,68,68
259,0,1,68,68
260,0,1,68,68
261,0,1,68,68
262,0,1,68,68
263,0,1,68,68
264,0,1,68,68
265,0,1,68,68
266,0,1,68,68
267,0,1,68,68
268,0,1,68,68
269,0,1,68,68
270,0,1,68,68
271,0,1,68,68
272,0,1,68,68
273,0,1,68,68
274,0,1,68,68
275,0,1,68,68
276,0,1,68,68
277,0,1,68,68
278,0,1,68,68
279,0,1,68,68
280,0,1,68,68
281,0,1,68,68
282,0,1,68,68
283,0,1,68,68
284,0,1,68,68
285,0,1,68,68
286,0,1,68,68
287,0,1,68,68
288,0,1,68,68
289,0,1,68,68
290,0,1,68,68
291,0,1,68,68
292,0,1,68,68
293,0,1,68,68
294,1,1,68,68
295,0,1,68,68
296,0,1,68,68
297,0,1,68,68
298,0,1,68,68
299,0,1,68,68
300,0,1,68,68
301,0,1,68,68
302,0,1,68,68
303,0,1,68,68
304,0,1,68,68
305,0,1,68,68
306,0,1,68,68
307,0,1,68,68
308,0,1,68,68
309,0,1,68,68
310,0,1,68,68
311,0,1,68,68
312,0,1,68,68
313,0,1,68,68
314,0,1,68,68
315,0,1,68,68
316,0,1,68,68
317,0,1,68,68
318,0,1,68,68
319,0,1,68,68
320,0,1,68,68
321,0,1,68,68
322,0,1,68,68
323,0,1,68,68
324,0,1,68,68
325,0,1,68,68
326,0,1,68,68
327,0,1,68,68
328,0,1,68,68
329,0,1,68,68
330,0,1,68,68
331,0,1,68,68
332,0,1,68,68
333,0,1,68,68
334,0,1,68,68
335,0,1,68,68
336,0,1,68,68
337,0,1,68,68
338,0,1,68,68
339,0,1,68,68
340,0,1,68,68
341,0,1,68,68
342,0,1,68,68
343,0,1,68,68
344,0,1,68,68
345,0,1,68,68
346,0,1,68,68
347,0,1,68,68
348,0,1,68,68
349,0,1,68,68
350,0,1,68,68
351,0,1,68,68
352,0,1,68,68
353,0,1,68,68
354,0,1,68,68
355,0,1,68,68
356,0,1,68,68
357,0,1,68,68
358,0,1,68,68
359,0,1,68,68
360,0,1,68,68
361,0,1,68,68
362,0,1,68,68
363,0,1,68,68
364,0,1,68,68
365,0,1,68,68
366,0,1,68,68
367,0,1,68,68
368,0,1,68,68
369,0,1,68,68
370,0,1,68,68
371,0,1,68,68
372,0,1,68,68
373,0,1,68,68
374,0,1,68,68
375,0,1,68,68
376,0,1,68,68
377,0,1,68,68
378,0,1,68,68
379,0,1,68,68
380,0,1,68,68
381,0,1,68,68
382,0,1,68,68
383,0,1,68,68
384,0,1,68,68
385,0,1,68,68
386,0,1,68,68
387,0,1,68,68
388,0,1,68,68
389,0,1,68,68
390,0,1,68,68
391,0,1,68,68
392,0,1,68,68
393,0,1,68,68
394,0,1,68,68
395,0,1,68,68
396,0,1,68,68
397,0,1,68,68
398,0,1,68,68
399,0,1,68,68
400,0,1,68,68
401,0,1,68,68
402,0,1,68,68
403,0,1,68,68
404,0,1,68,68
405,0,1,68,68
406,0,1,68,68
407,0,1,68,68
408,0,1,68,68
409,0,1,68,68
410,0,1,68,68
411,0,1,68,68
412,0,1,68,68
413,0,1,68,68
414,0,1,68,68
415,0,1,68,68
416,0,1,68,68
417,0,1,68,68
418,0,1,68,68
419,0,1,68,68
420,0,1,68,68
421,0,1,68,68
422,0,1,68,68
423,0,1,68,68
424,0,1,68,68
425,0,1,68,68
426,0,1,68,68
427,0,1,68,68
428,0,1,68,68
429,0,1,68,68
430,0,1,68,68
431,0,1,68,68
432,0,1,68,68
433,0,1,68,68
434,0,1,68,68
435,0,1,68,68
436,0,1,68,68
437,0,1,68,68
438,0,1,68,68
439,0,1,68,68
440,0,1,68,68
441,0,1,68,68
442,0,1,68,68
443,0,1,68,68
444,0,1,68,68
445,0,1,68,68
446,0,1,68,68
447,0,1,68,68
448,0,1,68,68
449,0,1,68,68
450,0,1,68,68
451,0,1,68,68
452,0,1,68,68
453,0,1,68,68
454,0,1,68,68
455,0,1,68,68
456,0,1,68,68
457,0,1,68,68
458,0,1,68,68
459,0,1,68,68
